Increments,Abscissas in µm,Raw data,Smoothed data,Raw - Smoothed data,Smoothed data*Gain + Offset
2712,17645.646,47176,39776.297,7399.703,47913.660
2713,17652.152,47303,39538.735,7764.265,47609.581
2714,17658.659,46780,39290.862,7489.138,47292.304
2715,17665.165,46369,39114.539,7254.461,47066.610
2716,17671.672,46690,39076.676,7613.324,47018.145
2717,17678.178,46430,39034.337,7395.663,46963.951
2718,17684.685,46862,39120.026,7741.974,47073.634
2719,17691.191,46757,39184.872,7572.128,47156.636
2720,17697.698,46730,39302.519,7427.481,47307.224
2721,17704.204,47359,39530.929,7828.071,47599.589
2722,17710.711,47453,39733.856,7719.144,47859.336
2723,17717.217,48173,40038.147,8134.853,48248.828
2724,17723.724,48339,40283.287,8055.713,48562.607
2725,17730.230,48522,40541.319,7980.681,48892.889
2726,17736.737,49250,40864.010,8385.990,49305.933
2727,17743.243,49412,41124.192,8287.808,49638.965
2728,17749.750,50058,41437.230,8620.770,50039.655
2729,17756.256,50167,41667.278,8499.722,50334.115
2730,17762.763,50701,41935.112,8765.888,50676.944
2731,17769.269,50760,42121.437,8638.563,50915.440
2732,17775.776,50802,42297.977,8504.023,51141.411
2733,17782.282,51213,42503.889,8709.111,51404.977
2734,17788.789,51226,42642.357,8583.643,51582.217
2735,17795.295,51580,42816.024,8763.976,51804.511
2736,17801.802,51578,42929.253,8648.747,51949.444
2737,17808.308,51906,43079.790,8826.210,52142.131
2738,17814.815,51888,43174.069,8713.931,52262.808
2739,17821.321,52219,43310.399,8908.601,52437.310
2740,17827.828,52170,43395.874,8774.126,52546.718
2741,17834.334,52060,43476.055,8583.945,52649.350
2742,17840.841,52445,43613.329,8831.671,52825.062
2743,17847.347,52301,43698.284,8602.716,52933.804
2744,17853.854,52742,43849.857,8892.143,53127.817
2745,17860.360,52598,43938.939,8659.061,53241.842
2746,17866.867,53102,44096.382,9005.618,53443.369
2747,17873.373,52990,44176.834,8813.166,53546.348
2748,17879.880,53518,44312.373,9205.627,53719.838
2749,17886.386,53410,44355.776,9054.224,53775.393
2750,17892.893,53850,44413.668,9436.332,53849.495
2751,17899.399,53660,44351.539,9308.461,53769.970
2752,17905.906,53885,44261.543,9623.457,53654.775
2753,17912.412,53527,44025.101,9501.899,53352.129
2754,17918.919,53446,43720.442,9725.558,52962.165
2755,17925.425,52861,43252.599,9608.401,52363.326
2756,17931.932,52354,42680.073,9673.927,51630.493
2757,17938.438,51444,41946.060,9497.940,50690.957
2758,17944.945,50330,41082.854,9247.146,49586.054
2759,17951.451,49042,40101.503,8940.497,48329.924
2760,17957.958,47311,39002.573,8308.427,46923.294
2761,17964.464,45813,37879.929,7933.071,45486.309
2762,17970.971,43750,36691.785,7058.215,43965.485
2763,17977.477,42369,35597.265,6771.735,42564.499
2764,17983.984,40391,34510.304,5880.696,41173.189
2765,17990.490,39440,33623.420,5816.580,40037.977
2766,17996.997,37873,32813.411,5059.589,39001.166
2767,18003.504,37568,32282.622,5285.378,38321.756
2768,18010.010,36558,31867.944,4690.056,37790.969
2769,18016.517,36961,31776.088,5184.912,37673.393
2770,18023.023,36452,31795.621,4656.379,37698.395
2771,18029.530,37536,32159.191,5376.809,38163.764
2772,18036.036,37494,32598.696,4895.304,38726.331
2773,18042.543,39286,33387.031,5898.969,39735.400
2774,18049.049,39692,34162.158,5529.842,40727.562
2775,18055.556,42060,35267.305,6792.695,42142.150
2776,18062.062,42825,36279.838,6545.162,43438.193
2777,18068.569,45469,37537.858,7931.142,45048.458
2778,18075.075,46431,38626.698,7804.302,46442.173
2779,18081.582,48898,39841.604,9056.396,47997.253
2780,18088.088,49839,40838.819,9000.181,49273.689
2781,18094.595,50773,41738.055,9034.945,50424.710
2782,18101.101,52365,42634.865,9730.135,51572.628
2783,18107.608,52993,43298.398,9694.602,52421.950
2784,18114.114,53756,43867.119,9888.881,53149.912
2785,18120.621,54068,44243.135,9824.865,53631.213
2786,18127.127,54273,44487.888,9785.112,53944.497
2787,18133.634,54366,44579.969,9786.031,54062.360
2788,18140.140,54247,44526.817,9720.183,53994.326
2789,18146.647,54153,44358.945,9794.055,53779.450
2790,18153.153,53950,44044.444,9905.556,53376.888
2791,18159.660,53309,43550.925,9758.075,52745.184
2792,18166.166,52736,42939.165,9796.835,51962.131
2793,18172.673,51540,42136.971,9403.029,50935.323
2794,18179.179,50503,41249.297,9253.703,49799.100
2795,18185.686,48793,40201.773,8591.227,48458.269
2796,18192.192,47399,39127.445,8271.555,47083.130
2797,18198.699,45917,38005.111,7911.889,45646.542
2798,18205.205,43932,36814.512,7117.488,44122.575
2799,18211.712,42460,35705.089,6754.911,42702.514
2800,18218.218,40714,34613.674,6100.326,41305.503
2801,18224.725,39506,33666.952,5839.048,40093.699
2802,18231.231,38474,32834.396,5639.604,39028.027
2803,18237.738,37509,32131.553,5377.447,38128.388
2804,18244.244,36934,31592.486,5341.514,37438.382
2805,18250.751,36561,31201.957,5359.043,36938.505
2806,18257.257,36340,30975.363,5364.637,36648.465
2807,18263.764,36222,30889.242,5332.758,36538.230
2808,18270.270,36352,30980.830,5371.170,36655.463
2809,18276.777,36470,31200.134,5269.866,36936.171
2810,18283.283,37019,31593.799,5425.201,37440.063
2811,18289.790,37512,32118.937,5393.063,38112.239
2812,18296.296,38199,32779.340,5419.660,38957.556
2813,18302.803,39657,33624.573,6032.427,40039.454
2814,18309.309,40759,34513.403,6245.597,41177.155
2815,18315.816,42724,35541.702,7182.298,42493.378
2816,18322.322,44023,36504.942,7518.058,43726.325
2817,18328.829,45315,37441.849,7873.151,44925.567
2818,18335.335,47256,38386.344,8869.656,46134.521
2819,18341.842,48226,39117.903,9108.097,47070.916
2820,18348.348,48954,39688.507,9265.493,47801.289
2821,18354.855,49833,40111.563,9721.437,48342.801
2822,18361.361,49930,40267.660,9662.340,48542.605
2823,18367.868,50001,40226.068,9774.932,48489.366
2824,18374.374,49527,39943.872,9583.128,48128.157
2825,18380.881,48805,39452.866,9352.134,47499.668
2826,18387.387,47658,38745.379,8912.621,46594.085
2827,18393.894,46368,37893.582,8474.418,45503.785
2828,18400.400,44956,36920.152,8035.848,44257.795
2829,18406.907,43092,35821.223,7270.777,42851.166
2830,18413.413,41628,34731.230,6896.770,41455.974
2831,18419.920,40228,33643.476,6584.524,40063.649
2832,18426.426,38485,32544.093,5940.907,38656.440
2833,18432.933,37279,31552.949,5726.051,37387.775
2834,18439.439,36198,30649.795,5548.205,36231.737
2835,18445.946,34882,29807.862,5074.138,35154.063
2836,18452.452,34148,29132.827,5015.173,34290.018
2837,18458.959,33283,28560.251,4722.749,33557.121
2838,18465.465,32942,28164.111,4777.889,33050.062
2839,18471.972,32754,27904.193,4849.807,32717.367
2840,18478.478,32485,27759.751,4725.249,32532.482
2841,18484.985,32561,27771.409,4789.591,32547.404
2842,18491.491,32753,27912.563,4840.437,32728.081
2843,18497.998,33080,28187.638,4892.362,33080.177
2844,18504.505,33449,28574.650,4874.350,33575.552
2845,18511.011,34144,29105.894,5038.106,34255.544
2846,18517.518,35027,29747.835,5279.165,35077.229
2847,18524.024,36037,30480.245,5556.755,36014.714
2848,18530.531,37232,31295.690,5936.310,37058.484
2849,18537.037,38506,32152.735,6353.265,38155.501
2850,18543.544,39795,33024.212,6770.788,39270.991
2851,18550.050,41074,33884.362,7189.638,40371.983
2852,18556.557,42282,34706.033,7575.967,41423.723
2853,18563.063,43290,35445.790,7844.210,42370.612
2854,18569.570,44188,36103.201,8084.799,43212.098
2855,18576.076,44910,36660.756,8249.244,43925.768
2856,18582.583,45252,37084.091,8167.909,44467.637
2857,18589.089,45607,37425.981,8181.019,44905.256
2858,18595.596,45847,37679.018,8167.982,45229.143
2859,18602.102,46002,37847.172,8154.828,45444.381
2860,18608.609,45778,37915.120,7862.880,45531.354
2861,18615.115,45800,37970.310,7829.690,45601.997
2862,18621.622,45796,37995.204,7800.796,45633.861
2863,18628.128,45465,37962.950,7502.050,45592.576
2864,18634.635,45473,37970.614,7502.386,45602.386
2865,18641.141,45525,37990.024,7534.976,45627.231
2866,18647.648,45316,37991.744,7324.256,45629.433
2867,18654.154,45476,38044.181,7431.819,45696.552
2868,18660.661,45696,38120.988,7575.012,45794.865
2869,18667.167,45964,38205.698,7758.302,45903.293
2870,18673.674,45944,38246.264,7697.736,45955.218
2871,18680.180,46220,38308.478,7911.522,46034.851
2872,18686.687,46447,38332.657,8114.343,46065.801
2873,18693.193,46594,38296.125,8297.875,46019.040
2874,18699.700,46351,38151.242,8199.758,45833.590
2875,18706.206,46296,37947.147,8348.853,45572.348
2876,18712.713,46107,37635.137,8471.863,45172.975
2877,18719.219,45488,37171.886,8316.114,44580.014
2878,18725.726,44940,36616.218,8323.782,43868.760
2879,18732.232,44148,35925.424,8222.576,42984.543
2880,18738.739,43098,35101.306,7996.694,41929.672
2881,18745.245,41683,34144.290,7538.710,40704.691
2882,18751.752,40241,33120.827,7120.173,39394.659
2883,18758.258,38672,32035.205,6636.795,38005.062
2884,18764.765,37050,30922.041,6127.959,36580.212
2885,18771.271,35513,29828.408,5684.592,35180.362
2886,18777.778,34008,28773.813,5234.187,33830.481
2887,18784.284,32621,27788.969,4832.031,32569.881
2888,18790.791,31394,26901.116,4492.884,31433.429
2889,18797.297,30536,26152.285,4383.715,30474.924
2890,18803.804,29732,25514.277,4217.723,29658.275
2891,18810.310,29138,25019.466,4118.534,29024.916
2892,18816.817,28730,24664.697,4065.303,28570.813
2893,18823.323,28710,24471.277,4238.723,28323.235
2894,18829.830,28589,24381.815,4207.185,28208.723
2895,18836.336,28584,24430.085,4153.915,28270.509
2896,18842.843,28697,24608.945,4088.055,28499.449
2897,18849.349,28946,24919.237,4026.763,28896.624
2898,18855.856,29736,25406.780,4329.220,29520.678
2899,18862.362,30367,25985.678,4381.322,30261.668
2900,18868.869,31190,26697.679,4492.321,31173.029
2901,18875.375,32190,27523.141,4666.859,32229.621
2902,18881.882,33886,28509.428,5376.572,33492.068
2903,18888.388,35171,29509.197,5661.803,34771.773
2904,18894.895,36537,30555.356,5981.644,36110.856
2905,18901.401,37952,31627.606,6324.394,37483.336
2906,18907.908,39376,32693.170,6682.830,38847.257
2907,18914.414,41224,33780.399,7443.601,40238.910
2908,18920.921,42494,34749.343,7744.657,41479.159
2909,18927.427,43633,35629.063,8003.937,42605.201
2910,18933.934,44606,36392.692,8213.308,43582.646
2911,18940.440,45383,37040.667,8342.333,44412.054
2912,18946.947,46038,37576.435,8461.565,45097.837
2913,18953.453,46390,37979.182,8410.818,45613.353
2914,18959.960,46614,38273.147,8340.853,45989.629
2915,18966.466,46739,38460.342,8278.658,46229.238
2916,18972.973,46788,38564.913,8223.087,46363.088
2917,18979.479,46688,38589.761,8098.239,46394.893
2918,18985.986,46603,38565.271,8037.729,46363.547
2919,18992.492,46462,38495.205,7966.795,46273.863
2920,18998.999,46270,38389.498,7880.502,46138.557
2921,19005.506,46041,38262.441,7778.559,45975.925
2922,19012.012,45703,38117.134,7585.866,45789.931
2923,19018.519,45494,37991.078,7502.922,45628.580
2924,19025.025,45322,37882.946,7439.054,45490.171
2925,19031.532,45193,37801.477,7391.523,45385.890
2926,19038.038,45112,37752.926,7359.074,45323.745
2927,19044.545,45075,37740.741,7334.259,45308.148
2928,19051.051,45081,37768.875,7312.125,45344.160
2929,19057.558,45161,37843.780,7317.220,45440.038
2930,19064.064,45295,37966.401,7328.599,45596.993
2931,19070.571,45494,38135.839,7358.161,45813.874
2932,19077.077,45760,38351.092,7408.908,46089.398
2933,19083.584,46166,38618.979,7547.021,46432.293
2934,19090.090,46569,38915.920,7653.080,46812.377
2935,19096.597,47013,39239.854,7773.146,47227.013
2936,19103.103,47484,39581.931,7902.069,47664.871
2937,19109.610,47972,39932.502,8039.498,48113.603
2938,19116.116,48465,40281.665,8183.335,48560.531
2939,19122.623,48944,40620.187,8323.813,48993.839
2940,19129.129,49494,40945.451,8548.549,49410.178
2941,19135.636,49885,41218.512,8666.488,49759.695
2942,19142.142,50194,41437.883,8756.117,50040.490
2943,19148.649,50414,41592.833,8821.167,50238.826
2944,19155.155,50543,41673.531,8869.469,50342.120
2945,19161.662,50586,41671.397,8914.603,50339.389
2946,19168.168,50639,41587.341,9051.659,50231.796
2947,19174.675,50500,41396.439,9103.561,49987.442
2948,19181.181,50223,41089.888,9133.112,49595.056
2949,19187.688,49761,40660.548,9100.452,49045.502
2950,19194.194,49079,40104.700,8974.300,48334.016
2951,19200.701,48162,39426.261,8735.739,47465.614
2952,19207.207,47030,38639.169,8390.831,46458.136
2953,19213.714,45724,37765.501,7958.499,45339.842
2954,19220.220,44671,36869.337,7801.663,44192.752
2955,19226.727,43236,35911.766,7324.234,42967.060
2956,19233.233,41805,34948.304,6856.696,41733.829
2957,19239.740,40428,34010.924,6417.076,40533.982
2958,19246.246,39151,33130.203,6020.797,39406.660
2959,19252.753,38013,32333.819,5679.181,38387.288
2960,19259.259,37043,31644.987,5398.013,37505.583
2961,19265.766,36255,31081.682,5173.318,36784.553
2962,19272.272,36259,30711.763,5547.237,36311.057
2963,19278.779,35848,30404.408,5443.592,35917.643
2964,19285.285,35598,30233.410,5364.590,35698.765
2965,19291.792,35505,30195.552,5309.448,35650.307
2966,19298.298,35568,30294.265,5273.735,35776.659
2967,19304.805,35784,30531.393,5252.607,36080.183
2968,19311.311,36164,30908.972,5255.028,36563.485
2969,19317.818,36723,31428.080,5294.920,37227.942
2970,19324.324,37484,32078.367,5405.633,38060.309
2971,19330.831,38908,32912.259,5995.741,39127.692
2972,19337.337,40054,33805.171,6248.829,40270.619
2973,19343.844,41363,34786.701,6576.299,41526.977
2974,19350.350,42794,35835.122,6958.878,42868.957
2975,19356.857,44295,36920.800,7374.200,44258.624
2976,19363.363,45821,38014.807,7806.193,45658.953
2977,19369.870,47325,39087.441,8237.559,47031.925
2978,19376.376,48761,40109.553,8651.447,48340.227
2979,19382.883,50074,41044.897,9029.103,49537.468
2980,19389.389,51212,41877.332,9334.668,50602.984
2981,19395.896,52206,42592.854,9613.146,51518.852
2982,19402.402,52858,43155.617,9702.383,52239.189
2983,19408.909,53293,43571.260,9721.740,52771.213
2984,19415.415,53546,43839.501,9706.499,53114.561
2985,19421.922,53656,43962.116,9693.884,53271.509
2986,19428.428,53643,43939.162,9703.838,53242.127
2987,19434.935,53504,43767.905,9736.095,53022.919
2988,19441.441,53207,43443.430,9763.570,52607.590
2989,19447.948,52704,42958.987,9745.013,51987.503
2990,19454.454,51957,42315.248,9641.752,51163.517
2991,19460.961,50945,41516.736,9428.264,50141.423
2992,19467.467,49675,40576.189,9098.811,48937.523
2993,19473.974,48181,39514.742,8666.258,47578.870
2994,19480.480,46508,38360.070,8147.930,46100.890
2995,19486.987,44762,37150.850,7611.150,44553.088
2996,19493.493,42995,35922.073,7072.927,42980.254
2997,19500.000,41278,34711.270,6566.730,41430.426
2998,19506.507,39670,33553.043,6116.957,39947.895
2999,19513.013,38216,32477.108,5738.892,38570.698
3000,19519.520,36948,31507.149,5440.851,37329.151
3001,19526.026,35887,30660.428,5226.572,36245.348
3002,19532.533,35043,29947.808,5095.192,35333.194
3003,19539.039,34410,29372.787,5037.213,34597.167
3004,19545.546,33966,28933.522,5032.478,34034.908
3005,19552.052,33678,28624.287,5053.713,33639.088
3006,19558.559,33515,28438.609,5076.391,33401.420
3007,19565.065,33456,28371.602,5084.398,33315.651
3008,19571.572,33496,28421.363,5074.637,33379.344
3009,19578.078,33643,28592.291,5050.709,33598.132
3010,19584.585,33919,28886.383,5032.617,33974.570
3011,19591.091,34351,29308.857,5042.143,34515.337
3012,19597.598,34963,29863.987,5099.013,35225.904
3013,19604.104,35773,30553.376,5219.624,36108.321
3014,19610.611,36787,31373.790,5413.210,37158.451
3015,19617.117,37990,32315.011,5674.989,38363.215
3016,19623.624,39520,33376.971,6143.029,39722.522
3017,19630.130,41063,34502.378,6560.622,41163.044
3018,19636.637,42712,35676.027,7035.973,42665.314
3019,19643.143,44421,36865.455,7555.545,44187.783
3020,19649.650,46128,38034.764,8093.236,45684.498
3021,19656.156,47756,39146.064,8609.936,47106.963
3022,19662.663,49220,40161.959,9058.041,48407.308
3023,19669.169,50445,41049.321,9395.679,49543.131
3024,19675.676,51384,41779.699,9604.301,50478.015
3025,19682.182,52036,42339.953,9696.047,51195.140
3026,19688.689,52432,42722.316,9709.684,51684.564
3027,19695.195,52629,42925.289,9703.711,51944.370
3028,19701.702,52665,42947.194,9717.806,51972.409
3029,19708.208,52549,42783.979,9765.021,51763.493
3030,19714.715,52251,42428.160,9822.840,51308.045
3031,19721.221,51706,41870.312,9835.688,50594.000
3032,19727.728,50850,41105.022,9744.978,49614.428
3033,19734.234,49642,40135.239,9506.761,48373.107
3034,19740.741,48083,38975.661,9107.339,46888.846
3035,19747.247,46217,37652.999,8564.001,45195.838
3036,19753.754,44117,36203.954,7913.046,43341.061
3037,19760.260,41879,34673.099,7205.901,41381.566
3038,19766.767,39603,33108.828,6494.172,39379.299
3039,19773.273,37386,31560.218,5825.782,37397.080
3040,19779.780,35315,30073.468,5241.532,35494.039
3041,19786.286,33451,28687.319,4763.681,33719.768
3042,19792.793,31833,27431.481,4401.519,32112.295
3043,19799.299,30477,26325.242,4151.758,30696.310
3044,19805.806,29379,25379.820,3999.180,29486.169
3045,19812.312,28523,24594.912,3928.088,28481.488
3046,19818.819,27881,23964.396,3916.604,27674.427
3047,19825.325,27422,23477.641,3944.359,27051.381
3048,19831.832,27108,23120.774,3987.226,26594.591
3049,19838.338,26909,22880.150,4028.850,26286.592
3050,19844.845,26796,22743.149,4052.851,26111.231
3051,19851.351,26850,22710.506,4139.494,26069.447
3052,19857.858,26901,22756.744,4144.256,26128.633
3053,19864.364,27031,22887.994,4143.006,26296.632
3054,19870.871,27251,23106.058,4144.942,26575.754
3055,19877.377,27573,23414.880,4158.120,26971.046
3056,19883.884,28005,23819.424,4185.576,27488.862
3057,19890.390,28556,24325.299,4230.701,28136.383
3058,19896.897,29236,24938.165,4297.835,28920.852
3059,19903.403,30060,25661.741,4398.259,29847.028
3060,19909.910,31045,26501.285,4543.715,30921.645
3061,19916.416,32206,27457.506,4748.494,32145.608
3062,19922.923,33545,28525.943,5019.057,33513.207
3063,19929.429,35054,29696.479,5357.521,35011.494
3064,19935.936,36706,30952.088,5753.912,36618.672
3065,19942.442,38466,32270.270,6195.730,38305.946
3066,19948.949,40296,33629.314,6666.686,40045.522
3067,19955.455,42156,34993.807,7162.193,41792.073
3068,19961.962,44006,36333.250,7672.750,43506.560
3069,19968.468,45798,37616.149,8181.851,45148.671
3070,19974.975,47470,38810.342,8659.658,46677.238
3071,19981.481,48955,39885.137,9069.863,48052.975
3072,19987.988,50191,40813.916,9377.084,49241.813
3073,19994.494,51372,41600.757,9771.243,50248.969
3074,20001.001,51921,42168.230,9752.770,50975.334
3075,20007.508,52242,42557.859,9684.141,51474.060
3076,20014.014,52387,42779.037,9607.963,51757.168
3077,20020.521,52389,42840.734,9548.266,51836.140
3078,20027.027,52254,42749.932,9504.068,51719.913
3079,20033.534,51963,42489.884,9473.116,51387.051
3080,20040.040,51488,42083.540,9404.460,50866.932
3081,20046.547,50811,41537.041,9273.959,50167.412
3082,20053.053,49937,40872.794,9064.206,49317.176
3083,20059.560,48894,40111.147,8782.853,48342.268
3084,20066.066,47732,39277.329,8454.671,47274.981
3085,20072.573,46510,38399.336,8110.664,46151.151
3086,20079.079,44235,37400.841,6834.159,44873.076
3087,20085.586,43073,36568.509,6504.491,43807.691
3088,20092.092,42067,35829.944,6237.056,42862.328
3089,20098.599,41254,35193.631,6060.369,42047.848
3090,20105.105,40648,34689.892,5958.108,41403.062
3091,20111.612,40252,34331.107,5920.893,40943.817
3092,20118.118,40063,34124.587,5938.413,40679.471
3093,20124.625,40077,34073.140,6003.860,40613.619
3094,20131.131,40288,34192.604,6095.396,40766.533
3095,20137.638,40693,34455.830,6237.170,41103.462
3096,20144.144,40541,34777.404,5763.596,41515.077
3097,20150.651,41355,35328.267,6026.733,42220.182
3098,20157.157,42378,36008.192,6369.808,43090.485
3099,20163.664,43584,36795.696,6788.304,44098.491
3100,20170.170,44928,37658.205,7269.795,45202.502
3101,20176.677,46345,38558.549,7786.451,46354.943
3102,20183.183,47762,39457.883,8304.117,47506.091
3103,20189.690,49099,40317.380,8781.620,48606.246
3104,20196.196,50284,41113.592,9170.408,49625.398
3105,20202.703,51018,41775.413,9242.587,50472.529
3106,20209.209,51812,42338.082,9473.918,51192.745
3107,20215.716,52351,42753.549,9597.451,51724.543
3108,20222.222,52668,43011.262,9656.738,52054.416
3109,20228.729,52804,43106.259,9697.741,52176.012
3110,20235.235,52790,43035.873,9754.127,52085.918
3111,20241.742,52616,42795.157,9820.843,51777.801
3112,20248.248,52242,42377.974,9864.026,51243.806
3113,20254.755,51363,41758.728,9604.272,50451.171
3114,20261.261,50364,40980.434,9383.566,49454.956
3115,20267.768,49068,40047.384,9020.616,48260.652
3116,20274.274,47530,38987.898,8542.102,46904.509
3117,20280.781,45839,37838.974,8000.026,45433.886
3118,20287.287,44085,36640.473,7444.527,43899.806
3119,20293.794,42350,35432.278,6917.722,42353.315
3120,20300.300,40701,34248.823,6452.177,40838.493
3121,20306.807,38879,33098.689,5780.311,39366.322
3122,20313.313,37581,32085.338,5495.662,38069.232
3123,20319.820,36480,31193.200,5286.800,36927.296
3124,20326.326,35590,30435.464,5154.536,35957.394
3125,20332.833,34910,29818.531,5091.469,35167.720
3126,20339.339,34427,29343.192,5083.808,34559.286
3127,20345.846,33982,28992.996,4989.004,34111.035
3128,20352.352,33831,28796.853,5034.147,33859.972
3129,20358.859,33798,28738.528,5059.472,33785.316
3130,20365.365,33872,28806.815,5065.185,33872.723
3131,20371.872,34061,29000.717,5060.283,34120.918
3132,20378.378,34392,29324.594,5067.406,34535.480
3133,20384.885,34894,29776.333,5117.667,35113.706
3134,20391.391,35617,30355.506,5261.494,35855.048
3135,20397.898,36543,31051.583,5491.417,36746.026
3136,20404.404,37648,31843.050,5804.950,37759.105
3137,20410.911,38894,32705.630,6188.370,38863.206
3138,20417.417,40236,33610.318,6625.682,40021.207
3139,20423.924,41766,34539.338,7226.662,41210.352
3140,20430.430,43114,35420.120,7693.880,42337.753
3141,20436.937,44347,36229.372,8117.628,43373.596
3142,20443.443,45387,36929.929,8457.071,44270.309
3143,20449.950,46180,37487.203,8692.797,44983.620
3144,20456.456,46710,37883.569,8826.431,45490.968
3145,20462.963,46972,38106.815,8865.185,45776.723
3146,20469.469,47015,38157.119,8857.881,45841.113
3147,20475.976,46862,38034.093,8827.907,45683.639
3148,20482.482,46494,37736.966,8757.034,45303.317
3149,20488.989,45886,37275.381,8610.619,44712.487
3150,20495.495,44835,36642.523,8192.477,43902.429
3151,20502.002,43750,35907.732,7842.268,42961.898
3152,20508.509,42534,35086.693,7447.307,41910.967
3153,20515.015,41256,34211.899,7044.101,40791.231
3154,20521.522,39970,33317.158,6652.842,39645.962
3155,20528.028,38472,32406.513,6065.487,38480.337
3156,20534.535,37322,31569.729,5752.271,37409.253
3157,20541.041,36295,30804.064,5490.936,36429.202
3158,20547.548,35427,30133.677,5293.323,35571.106
3159,20554.054,34739,29569.804,5169.196,34849.349
3160,20560.561,34147,29112.107,5034.893,34263.497
3161,20567.067,33839,28787.396,5051.604,33847.867
3162,20573.574,33660,28583.720,5076.280,33587.161
3163,20580.080,33585,28501.056,5083.944,33481.351
3164,20586.587,33602,28534.017,5067.983,33523.541
3165,20593.093,33740,28688.259,5051.741,33720.971
3166,20599.600,33998,28966.437,5031.563,34077.039
3167,20606.106,34405,29379.892,5025.108,34606.262
3168,20612.613,34986,29929.765,5056.235,35310.099
3169,20619.119,35909,30629.655,5279.345,36205.958
3170,20625.626,36912,31442.370,5469.630,37246.234
3171,20632.132,38111,32372.043,5738.957,38436.216
3172,20638.639,39492,33398.431,6093.569,39749.992
3173,20645.145,41022,34497.114,6524.886,41156.306
3174,20651.652,42918,35664.841,7253.159,42650.996
3175,20658.158,44569,36799.941,7769.059,44103.925
3176,20664.665,46157,37891.960,8265.040,45501.709
3177,20671.171,47600,38902.597,8697.403,46795.325
3178,20677.678,48971,39817.450,9153.550,47966.336
3179,20684.184,49900,40570.080,9329.920,48929.703
3180,20690.691,50575,41169.056,9405.944,49696.391
3181,20697.197,51022,41609.123,9412.877,50259.678
3182,20703.704,51249,41882.419,9366.581,50609.497
3183,20710.210,51352,41993.259,9358.741,50751.371
3184,20716.717,51339,41948.554,9390.446,50694.149
3185,20723.223,51204,41746.158,9457.842,50435.082
3186,20729.730,50736,41346.833,9389.167,49923.946
3187,20736.236,50200,40797.335,9402.665,49220.589
3188,20742.743,49421,40081.672,9339.328,48304.540
3189,20749.249,48388,39203.759,9184.241,47180.812
3190,20755.756,46624,38113.434,8510.566,45785.195
3191,20762.262,45105,36953.321,8151.679,44300.251
3192,20768.769,43458,35705.005,7752.995,42702.406
3193,20775.275,41090,34330.415,6759.585,40942.931
3194,20781.782,39370,33013.707,6356.293,39257.545
3195,20788.288,37709,31722.826,5986.174,37605.218
3196,20794.795,36151,30483.514,5667.486,36018.899
3197,20801.301,34152,29254.684,4897.316,34445.996
3198,20807.808,32949,28212.566,4736.434,33112.085
3199,20814.314,31918,27292.930,4625.070,31934.951
3200,20820.821,31060,26496.152,4563.848,30915.075
3201,20827.327,30019,25800.703,4218.297,30024.899
3202,20833.834,29544,25281.567,4262.433,29360.406
3203,20840.340,29212,24890.635,4321.365,28860.013
3204,20846.847,28774,24598.291,4175.709,28485.812
3205,20853.353,28714,24468.198,4245.802,28319.294
3206,20859.860,28744,24454.061,4289.939,28301.198
3207,20866.366,28717,24545.129,4171.871,28417.766
3208,20872.873,28973,24779.646,4193.354,28717.947
3209,20879.379,29350,25148.674,4201.326,29190.303
3210,20885.886,29871,25657.631,4213.369,29841.768
3211,20892.392,30618,26311.019,4306.981,30678.104
3212,20898.899,31555,27107.435,4447.565,31697.517
3213,20905.405,32674,28044.160,4629.840,32896.525
3214,20911.912,34241,29133.273,5107.727,34290.590
3215,20918.418,35760,30304.015,5455.985,35789.139
3216,20924.925,37398,31555.193,5842.807,37390.648
3217,20931.431,39537,32899.545,6637.455,39111.417
3218,20937.938,41310,34208.388,7101.612,40786.737
3219,20944.444,43038,35487.391,7550.609,42423.860
3220,20950.951,45054,36744.504,8309.496,44032.965
3221,20957.457,46493,37854.868,8638.132,45454.231
3222,20963.964,47723,38833.978,8889.022,46707.491
3223,20970.470,48916,39685.628,9230.372,47797.604
3224,20976.977,49624,40350.386,9273.614,48648.494
3225,20983.483,50123,40834.364,9288.636,49267.986
3226,20989.990,50445,41153.514,9291.486,49676.498
3227,20996.496,50567,41304.172,9262.828,49869.340
3228,21003.003,50603,41273.427,9329.573,49829.987
3229,21009.510,50534,41077.890,9456.110,49579.699
3230,21016.016,50086,40684.131,9401.869,49075.688
3231,21022.523,49635,40110.891,9524.109,48341.941
3232,21029.029,48426,39297.891,9128.109,47301.301
3233,21035.536,47382,38357.835,9024.165,46098.028
3234,21042.042,46098,37241.074,8856.926,44668.575
3235,21048.549,43728,35885.595,7842.405,42933.562
3236,21055.055,42009,34515.512,7493.488,41179.856
3237,21061.562,40193,33064.945,7128.055,39323.130
3238,21068.068,37436,31481.606,5954.394,37296.456
3239,21074.575,35621,30005.005,5615.995,35406.406
3240,21081.081,33889,28582.321,5306.679,33585.371
3241,21087.588,31578,27155.191,4422.809,31758.645
3242,21094.094,30183,25914.339,4268.661,30170.354
3243,21100.601,28959,24808.370,4150.630,28754.714
3244,21107.107,27482,23779.936,3702.064,27438.318
3245,21113.614,26671,22936.175,3734.825,26358.304
3246,21120.120,25753,22207.621,3545.379,25425.754
3247,21126.627,25273,21630.206,3642.794,24686.664
